class index,filepaths,labels,card type,data set
23,train/king of hearts/038.jpg,king of hearts,king,train
23,train/king of hearts/039.jpg,king of hearts,king,train
23,train/king of hearts/040.jpg,king of hearts,king,train
23,train/king of hearts/041.jpg,king of hearts,king,train
23,train/king of hearts/042.jpg,king of hearts,king,train
23,train/king of hearts/043.jpg,king of hearts,king,train
23,train/king of hearts/044.jpg,king of hearts,king,train
23,train/king of hearts/045.jpg,king of hearts,king,train
23,train/king of hearts/046.jpg,king of hearts,king,train
23,train/king of hearts/047.jpg,king of hearts,king,train
23,train/king of hearts/048.jpg,king of hearts,king,train
23,train/king of hearts/049.jpg,king of hearts,king,train
23,train/king of hearts/050.jpg,king of hearts,king,train
23,train/king of hearts/051.jpg,king of hearts,king,train
23,train/king of hearts/052.jpg,king of hearts,king,train
23,train/king of hearts/053.jpg,king of hearts,king,train
23,train/king of hearts/054.jpg,king of hearts,king,train
23,train/king of hearts/055.jpg,king of hearts,king,train
23,train/king of hearts/056.jpg,king of hearts,king,train
23,train/king of hearts/057.jpg,king of hearts,king,train
23,train/king of hearts/058.jpg,king of hearts,king,train
23,train/king of hearts/059.jpg,king of hearts,king,train
23,train/king of hearts/060.jpg,king of hearts,king,train
23,train/king of hearts/061.jpg,king of hearts,king,train
23,train/king of hearts/062.jpg,king of hearts,king,train
23,train/king of hearts/063.jpg,king of hearts,king,train
23,train/king of hearts/064.jpg,king of hearts,king,train
23,train/king of hearts/065.jpg,king of hearts,king,train
23,train/king of hearts/066.jpg,king of hearts,king,train
23,train/king of hearts/067.jpg,king of hearts,king,train
23,train/king of hearts/068.jpg,king of hearts,king,train
23,train/king of hearts/069.jpg,king of hearts,king,train
23,train/king of hearts/070.jpg,king of hearts,king,train
23,train/king of hearts/071.jpg,king of hearts,king,train
23,train/king of hearts/072.jpg,king of hearts,king,train
23,train/king of hearts/073.jpg,king of hearts,king,train
23,train/king of hearts/074.jpg,king of hearts,king,train
23,train/king of hearts/075.jpg,king of hearts,king,train
23,train/king of hearts/076.jpg,king of hearts,king,train
23,train/king of hearts/077.jpg,king of hearts,king,train
23,train/king of hearts/078.jpg,king of hearts,king,train
23,train/king of hearts/079.jpg,king of hearts,king,train
23,train/king of hearts/080.jpg,king of hearts,king,train
23,train/king of hearts/081.jpg,king of hearts,king,train
23,train/king of hearts/082.jpg,king of hearts,king,train
23,train/king of hearts/083.jpg,king of hearts,king,train
23,train/king of hearts/084.jpg,king of hearts,king,train
23,train/king of hearts/085.jpg,king of hearts,king,train
23,train/king of hearts/086.jpg,king of hearts,king,train
23,train/king of hearts/087.jpg,king of hearts,king,train
23,train/king of hearts/088.jpg,king of hearts,king,train
23,train/king of hearts/089.jpg,king of hearts,king,train
23,train/king of hearts/090.jpg,king of hearts,king,train
23,train/king of hearts/091.jpg,king of hearts,king,train
23,train/king of hearts/092.jpg,king of hearts,king,train
23,train/king of hearts/093.jpg,king of hearts,king,train
23,train/king of hearts/094.jpg,king of hearts,king,train
23,train/king of hearts/095.jpg,king of hearts,king,train
23,train/king of hearts/096.jpg,king of hearts,king,train
23,train/king of hearts/097.jpg,king of hearts,king,train
23,train/king of hearts/098.jpg,king of hearts,king,train
23,train/king of hearts/099.jpg,king of hearts,king,train
23,train/king of hearts/100.jpg,king of hearts,king,train
23,train/king of hearts/101.jpg,king of hearts,king,train
23,train/king of hearts/102.jpg,king of hearts,king,train
23,train/king of hearts/103.jpg,king of hearts,king,train
23,train/king of hearts/104.jpg,king of hearts,king,train
23,train/king of hearts/105.jpg,king of hearts,king,train
23,train/king of hearts/106.jpg,king of hearts,king,train
23,train/king of hearts/107.jpg,king of hearts,king,train
23,train/king of hearts/108.jpg,king of hearts,king,train
23,train/king of hearts/109.jpg,king of hearts,king,train
23,train/king of hearts/110.jpg,king of hearts,king,train
23,train/king of hearts/111.jpg,king of hearts,king,train
23,train/king of hearts/112.jpg,king of hearts,king,train
23,train/king of hearts/113.jpg,king of hearts,king,train
23,train/king of hearts/114.jpg,king of hearts,king,train
23,train/king of hearts/115.jpg,king of hearts,king,train
23,train/king of hearts/116.jpg,king of hearts,king,train
23,train/king of hearts/117.jpg,king of hearts,king,train
23,train/king of hearts/118.jpg,king of hearts,king,train
23,train/king of hearts/119.jpg,king of hearts,king,train
23,train/king of hearts/120.jpg,king of hearts,king,train
23,train/king of hearts/121.jpg,king of hearts,king,train
23,train/king of hearts/122.jpg,king of hearts,king,train
23,train/king of hearts/123.jpg,king of hearts,king,train
23,train/king of hearts/124.jpg,king of hearts,king,train
23,train/king of hearts/125.jpg,king of hearts,king,train
24,train/king of spades/001.jpg,king of spades,king,train
24,train/king of spades/002.jpg,king of spades,king,train
24,train/king of spades/003.jpg,king of spades,king,train
24,train/king of spades/004.jpg,king of spades,king,train
24,train/king of spades/005.jpg,king of spades,king,train
24,train/king of spades/006.jpg,king of spades,king,train
24,train/king of spades/007.jpg,king of spades,king,train
24,train/king of spades/008.jpg,king of spades,king,train
24,train/king of spades/009.jpg,king of spades,king,train
24,train/king of spades/010.jpg,king of spades,king,train
24,train/king of spades/011.jpg,king of spades,king,train
24,train/king of spades/012.jpg,king of spades,king,train
24,train/king of spades/013.jpg,king of spades,king,train
24,train/king of spades/014.jpg,king of spades,king,train
24,train/king of spades/015.jpg,king of spades,king,train
24,train/king of spades/016.jpg,king of spades,king,train
24,train/king of spades/017.jpg,king of spades,king,train
24,train/king of spades/018.jpg,king of spades,king,train
24,train/king of spades/019.jpg,king of spades,king,train
24,train/king of spades/020.jpg,king of spades,king,train
24,train/king of spades/021.jpg,king of spades,king,train
24,train/king of spades/022.jpg,king of spades,king,train
24,train/king of spades/023.jpg,king of spades,king,train
24,train/king of spades/024.jpg,king of spades,king,train
24,train/king of spades/025.jpg,king of spades,king,train
24,train/king of spades/026.jpg,king of spades,king,train
24,train/king of spades/027.jpg,king of spades,king,train
24,train/king of spades/028.jpg,king of spades,king,train
24,train/king of spades/029.jpg,king of spades,king,train
24,train/king of spades/030.jpg,king of spades,king,train
24,train/king of spades/031.jpg,king of spades,king,train
24,train/king of spades/032.jpg,king of spades,king,train
24,train/king of spades/033.jpg,king of spades,king,train
24,train/king of spades/034.jpg,king of spades,king,train
24,train/king of spades/035.jpg,king of spades,king,train
24,train/king of spades/036.jpg,king of spades,king,train
24,train/king of spades/037.jpg,king of spades,king,train
24,train/king of spades/038.jpg,king of spades,king,train
24,train/king of spades/039.jpg,king of spades,king,train
24,train/king of spades/040.jpg,king of spades,king,train
24,train/king of spades/041.jpg,king of spades,king,train
24,train/king of spades/042.jpg,king of spades,king,train
24,train/king of spades/043.jpg,king of spades,king,train
24,train/king of spades/044.jpg,king of spades,king,train
24,train/king of spades/045.jpg,king of spades,king,train
24,train/king of spades/046.jpg,king of spades,king,train
24,train/king of spades/047.jpg,king of spades,king,train
24,train/king of spades/048.jpg,king of spades,king,train
24,train/king of spades/049.jpg,king of spades,king,train
24,train/king of spades/050.jpg,king of spades,king,train
24,train/king of spades/051.jpg,king of spades,king,train
24,train/king of spades/052.jpg,king of spades,king,train
24,train/king of spades/053.jpg,king of spades,king,train
24,train/king of spades/054.jpg,king of spades,king,train
24,train/king of spades/055.jpg,king of spades,king,train
24,train/king of spades/056.jpg,king of spades,king,train
24,train/king of spades/057.jpg,king of spades,king,train
24,train/king of spades/058.jpg,king of spades,king,train
24,train/king of spades/059.jpg,king of spades,king,train
24,train/king of spades/060.jpg,king of spades,king,train
24,train/king of spades/061.jpg,king of spades,king,train
24,train/king of spades/062.jpg,king of spades,king,train
24,train/king of spades/063.jpg,king of spades,king,train
24,train/king of spades/064.jpg,king of spades,king,train
24,train/king of spades/065.jpg,king of spades,king,train
24,train/king of spades/066.jpg,king of spades,king,train
24,train/king of spades/067.jpg,king of spades,king,train
24,train/king of spades/068.jpg,king of spades,king,train
24,train/king of spades/069.jpg,king of spades,king,train
24,train/king of spades/070.jpg,king of spades,king,train
24,train/king of spades/071.jpg,king of spades,king,train
24,train/king of spades/072.jpg,king of spades,king,train
24,train/king of spades/073.jpg,king of spades,king,train
24,train/king of spades/074.jpg,king of spades,king,train
24,train/king of spades/075.jpg,king of spades,king,train
24,train/king of spades/076.jpg,king of spades,king,train
24,train/king of spades/077.jpg,king of spades,king,train
24,train/king of spades/078.jpg,king of spades,king,train
24,train/king of spades/079.jpg,king of spades,king,train
24,train/king of spades/080.jpg,king of spades,king,train
24,train/king of spades/081.jpg,king of spades,king,train
24,train/king of spades/082.jpg,king of spades,king,train
24,train/king of spades/083.jpg,king of spades,king,train
24,train/king of spades/084.jpg,king of spades,king,train
24,train/king of spades/085.jpg,king of spades,king,train
24,train/king of spades/086.jpg,king of spades,king,train
24,train/king of spades/087.jpg,king of spades,king,train
24,train/king of spades/088.jpg,king of spades,king,train
24,train/king of spades/089.jpg,king of spades,king,train
24,train/king of spades/090.jpg,king of spades,king,train
24,train/king of spades/091.jpg,king of spades,king,train
24,train/king of spades/092.jpg,king of spades,king,train
24,train/king of spades/093.jpg,king of spades,king,train
24,train/king of spades/094.jpg,king of spades,king,train
24,train/king of spades/095.jpg,king of spades,king,train
24,train/king of spades/096.jpg,king of spades,king,train
24,train/king of spades/097.jpg,king of spades,king,train
24,train/king of spades/098.jpg,king of spades,king,train
24,train/king of spades/099.jpg,king of spades,king,train
24,train/king of spades/100.jpg,king of spades,king,train
24,train/king of spades/101.jpg,king of spades,king,train
24,train/king of spades/102.jpg,king of spades,king,train
24,train/king of spades/103.jpg,king of spades,king,train
24,train/king of spades/104.jpg,king of spades,king,train
24,train/king of spades/105.jpg,king of spades,king,train
24,train/king of spades/106.jpg,king of spades,king,train
24,train/king of spades/107.jpg,king of spades,king,train
24,train/king of spades/108.jpg,king of spades,king,train
24,train/king of spades/109.jpg,king of spades,king,train
24,train/king of spades/110.jpg,king of spades,king,train
24,train/king of spades/111.jpg,king of spades,king,train
24,train/king of spades/112.jpg,king of spades,king,train
24,train/king of spades/113.jpg,king of spades,king,train
24,train/king of spades/114.jpg,king of spades,king,train
24,train/king of spades/115.jpg,king of spades,king,train
24,train/king of spades/116.jpg,king of spades,king,train
24,train/king of spades/117.jpg,king of spades,king,train
24,train/king of spades/118.jpg,king of spades,king,train
24,train/king of spades/119.jpg,king of spades,king,train
24,train/king of spades/120.jpg,king of spades,king,train
24,train/king of spades/121.jpg,king of spades,king,train
24,train/king of spades/122.jpg,king of spades,king,train
24,train/king of spades/123.jpg,king of spades,king,train
24,train/king of spades/124.jpg,king of spades,king,train
24,train/king of spades/125.jpg,king of spades,king,train
24,train/king of spades/126.jpg,king of spades,king,train
24,train/king of spades/127.jpg,king of spades,king,train
24,train/king of spades/128.jpg,king of spades,king,train
24,train/king of spades/129.jpg,king of spades,king,train
24,train/king of spades/130.jpg,king of spades,king,train
24,train/king of spades/131.jpg,king of spades,king,train
24,train/king of spades/132.jpg,king of spades,king,train
24,train/king of spades/133.jpg,king of spades,king,train
24,train/king of spades/134.jpg,king of spades,king,train
24,train/king of spades/135.jpg,king of spades,king,train
24,train/king of spades/136.jpg,king of spades,king,train
24,train/king of spades/137.jpg,king of spades,king,train
24,train/king of spades/138.jpg,king of spades,king,train
24,train/king of spades/139.jpg,king of spades,king,train
24,train/king of spades/140.jpg,king of spades,king,train
24,train/king of spades/141.jpg,king of spades,king,train
24,train/king of spades/142.jpg,king of spades,king,train
24,train/king of spades/143.jpg,king of spades,king,train
24,train/king of spades/144.jpg,king of spades,king,train
24,train/king of spades/145.jpg,king of spades,king,train
24,train/king of spades/146.jpg,king of spades,king,train
24,train/king of spades/147.jpg,king of spades,king,train
24,train/king of spades/148.jpg,king of spades,king,train
24,train/king of spades/149.jpg,king of spades,king,train
24,train/king of spades/150.jpg,king of spades,king,train
24,train/king of spades/151.jpg,king of spades,king,train
25,train/nine of clubs/001.jpg,nine of clubs,nine,train
25,train/nine of clubs/002.jpg,nine of clubs,nine,train
25,train/nine of clubs/003.jpg,nine of clubs,nine,train
25,train/nine of clubs/004.jpg,nine of clubs,nine,train
25,train/nine of clubs/005.jpg,nine of clubs,nine,train
25,train/nine of clubs/006.jpg,nine of clubs,nine,train
25,train/nine of clubs/007.jpg,nine of clubs,nine,train
25,train/nine of clubs/008.jpg,nine of clubs,nine,train
25,train/nine of clubs/009.jpg,nine of clubs,nine,train
25,train/nine of clubs/010.jpg,nine of clubs,nine,train
25,train/nine of clubs/011.jpg,nine of clubs,nine,train
25,train/nine of clubs/012.jpg,nine of clubs,nine,train
25,train/nine of clubs/013.jpg,nine of clubs,nine,train
25,train/nine of clubs/014.jpg,nine of clubs,nine,train
25,train/nine of clubs/015.jpg,nine of clubs,nine,train
25,train/nine of clubs/016.jpg,nine of clubs,nine,train
25,train/nine of clubs/017.jpg,nine of clubs,nine,train
25,train/nine of clubs/018.jpg,nine of clubs,nine,train
25,train/nine of clubs/019.jpg,nine of clubs,nine,train
25,train/nine of clubs/020.jpg,nine of clubs,nine,train
25,train/nine of clubs/021.jpg,nine of clubs,nine,train
25,train/nine of clubs/022.jpg,nine of clubs,nine,train
25,train/nine of clubs/023.jpg,nine of clubs,nine,train
25,train/nine of clubs/024.jpg,nine of clubs,nine,train
25,train/nine of clubs/025.jpg,nine of clubs,nine,train
25,train/nine of clubs/026.jpg,nine of clubs,nine,train
25,train/nine of clubs/027.jpg,nine of clubs,nine,train
25,train/nine of clubs/028.jpg,nine of clubs,nine,train
25,train/nine of clubs/029.jpg,nine of clubs,nine,train
25,train/nine of clubs/030.jpg,nine of clubs,nine,train
25,train/nine of clubs/031.jpg,nine of clubs,nine,train
25,train/nine of clubs/032.jpg,nine of clubs,nine,train
25,train/nine of clubs/033.jpg,nine of clubs,nine,train
25,train/nine of clubs/034.jpg,nine of clubs,nine,train
25,train/nine of clubs/035.jpg,nine of clubs,nine,train
25,train/nine of clubs/036.jpg,nine of clubs,nine,train
25,train/nine of clubs/037.jpg,nine of clubs,nine,train
25,train/nine of clubs/038.jpg,nine of clubs,nine,train
25,train/nine of clubs/039.jpg,nine of clubs,nine,train
25,train/nine of clubs/040.jpg,nine of clubs,nine,train
25,train/nine of clubs/041.jpg,nine of clubs,nine,train
25,train/nine of clubs/042.jpg,nine of clubs,nine,train
25,train/nine of clubs/043.jpg,nine of clubs,nine,train
25,train/nine of clubs/044.jpg,nine of clubs,nine,train
25,train/nine of clubs/045.jpg,nine of clubs,nine,train
25,train/nine of clubs/046.jpg,nine of clubs,nine,train
25,train/nine of clubs/047.jpg,nine of clubs,nine,train
25,train/nine of clubs/048.jpg,nine of clubs,nine,train
25,train/nine of clubs/049.jpg,nine of clubs,nine,train
25,train/nine of clubs/050.jpg,nine of clubs,nine,train
25,train/nine of clubs/051.jpg,nine of clubs,nine,train
25,train/nine of clubs/052.jpg,nine of clubs,nine,train
25,train/nine of clubs/053.jpg,nine of clubs,nine,train
25,train/nine of clubs/054.jpg,nine of clubs,nine,train
25,train/nine of clubs/055.jpg,nine of clubs,nine,train
25,train/nine of clubs/056.jpg,nine of clubs,nine,train
25,train/nine of clubs/057.jpg,nine of clubs,nine,train
25,train/nine of clubs/058.jpg,nine of clubs,nine,train
25,train/nine of clubs/059.jpg,nine of clubs,nine,train
25,train/nine of clubs/060.jpg,nine of clubs,nine,train
25,train/nine of clubs/061.jpg,nine of clubs,nine,train
25,train/nine of clubs/062.jpg,nine of clubs,nine,train
25,train/nine of clubs/063.jpg,nine of clubs,nine,train
25,train/nine of clubs/064.jpg,nine of clubs,nine,train
25,train/nine of clubs/065.jpg,nine of clubs,nine,train
25,train/nine of clubs/066.jpg,nine of clubs,nine,train
25,train/nine of clubs/067.jpg,nine of clubs,nine,train
25,train/nine of clubs/068.jpg,nine of clubs,nine,train
25,train/nine of clubs/069.jpg,nine of clubs,nine,train
25,train/nine of clubs/070.jpg,nine of clubs,nine,train
25,train/nine of clubs/071.jpg,nine of clubs,nine,train
25,train/nine of clubs/072.jpg,nine of clubs,nine,train
25,train/nine of clubs/073.jpg,nine of clubs,nine,train
25,train/nine of clubs/074.jpg,nine of clubs,nine,train
25,train/nine of clubs/075.jpg,nine of clubs,nine,train
25,train/nine of clubs/076.jpg,nine of clubs,nine,train
25,train/nine of clubs/077.jpg,nine of clubs,nine,train
25,train/nine of clubs/078.jpg,nine of clubs,nine,train
25,train/nine of clubs/079.jpg,nine of clubs,nine,train
25,train/nine of clubs/080.jpg,nine of clubs,nine,train
25,train/nine of clubs/081.jpg,nine of clubs,nine,train
25,train/nine of clubs/082.jpg,nine of clubs,nine,train
25,train/nine of clubs/083.jpg,nine of clubs,nine,train
25,train/nine of clubs/084.jpg,nine of clubs,nine,train
25,train/nine of clubs/085.jpg,nine of clubs,nine,train
25,train/nine of clubs/086.jpg,nine of clubs,nine,train
25,train/nine of clubs/087.jpg,nine of clubs,nine,train
25,train/nine of clubs/088.jpg,nine of clubs,nine,train
25,train/nine of clubs/089.jpg,nine of clubs,nine,train
25,train/nine of clubs/090.jpg,nine of clubs,nine,train
25,train/nine of clubs/091.jpg,nine of clubs,nine,train
25,train/nine of clubs/092.jpg,nine of clubs,nine,train
25,train/nine of clubs/093.jpg,nine of clubs,nine,train
25,train/nine of clubs/094.jpg,nine of clubs,nine,train
25,train/nine of clubs/095.jpg,nine of clubs,nine,train
25,train/nine of clubs/096.jpg,nine of clubs,nine,train
25,train/nine of clubs/097.jpg,nine of clubs,nine,train
25,train/nine of clubs/098.jpg,nine of clubs,nine,train
25,train/nine of clubs/099.jpg,nine of clubs,nine,train
25,train/nine of clubs/100.jpg,nine of clubs,nine,train
25,train/nine of clubs/101.jpg,nine of clubs,nine,train
25,train/nine of clubs/102.jpg,nine of clubs,nine,train
25,train/nine of clubs/103.jpg,nine of clubs,nine,train
25,train/nine of clubs/104.jpg,nine of clubs,nine,train
25,train/nine of clubs/105.jpg,nine of clubs,nine,train
25,train/nine of clubs/106.jpg,nine of clubs,nine,train
25,train/nine of clubs/107.jpg,nine of clubs,nine,train
25,train/nine of clubs/108.jpg,nine of clubs,nine,train
25,train/nine of clubs/109.jpg,nine of clubs,nine,train
25,train/nine of clubs/110.jpg,nine of clubs,nine,train
25,train/nine of clubs/111.jpg,nine of clubs,nine,train
25,train/nine of clubs/112.jpg,nine of clubs,nine,train
25,train/nine of clubs/113.jpg,nine of clubs,nine,train
25,train/nine of clubs/114.jpg,nine of clubs,nine,train
25,train/nine of clubs/115.jpg,nine of clubs,nine,train
25,train/nine of clubs/116.jpg,nine of clubs,nine,train
25,train/nine of clubs/117.jpg,nine of clubs,nine,train
25,train/nine of clubs/118.jpg,nine of clubs,nine,train
25,train/nine of clubs/119.jpg,nine of clubs,nine,train
25,train/nine of clubs/120.jpg,nine of clubs,nine,train
25,train/nine of clubs/121.jpg,nine of clubs,nine,train
25,train/nine of clubs/122.jpg,nine of clubs,nine,train
25,train/nine of clubs/123.jpg,nine of clubs,nine,train
25,train/nine of clubs/124.jpg,nine of clubs,nine,train
26,train/nine of diamonds/001.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/002.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/003.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/004.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/005.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/006.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/007.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/008.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/009.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/010.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/011.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/012.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/013.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/014.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/015.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/016.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/017.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/018.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/019.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/020.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/021.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/022.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/023.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/024.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/025.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/026.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/027.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/028.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/029.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/030.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/031.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/032.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/033.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/034.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/035.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/036.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/037.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/038.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/039.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/040.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/041.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/042.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/043.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/044.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/045.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/046.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/047.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/048.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/049.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/050.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/051.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/052.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/053.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/054.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/055.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/056.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/057.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/058.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/059.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/060.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/061.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/062.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/063.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/064.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/065.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/066.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/067.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/068.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/069.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/070.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/071.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/072.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/073.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/074.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/075.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/076.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/077.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/078.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/079.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/080.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/081.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/082.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/083.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/084.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/085.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/086.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/087.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/088.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/089.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/090.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/091.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/092.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/093.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/094.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/095.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/096.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/097.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/098.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/099.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/100.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/101.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/102.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/103.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/104.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/105.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/106.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/107.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/108.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/109.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/110.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/111.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/112.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/113.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/114.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/115.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/116.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/117.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/118.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/119.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/120.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/121.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/122.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/123.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/124.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/125.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/126.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/127.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/128.jpg,nine of diamonds,nine,train
26,train/nine of diamonds/129.jpg,nine of diamonds,nine,train
27,train/nine of hearts/001.jpg,nine of hearts,nine,train
27,train/nine of hearts/002.jpg,nine of hearts,nine,train
27,train/nine of hearts/003.jpg,nine of hearts,nine,train
27,train/nine of hearts/004.jpg,nine of hearts,nine,train
27,train/nine of hearts/005.jpg,nine of hearts,nine,train
27,train/nine of hearts/006.jpg,nine of hearts,nine,train
27,train/nine of hearts/007.jpg,nine of hearts,nine,train
27,train/nine of hearts/008.jpg,nine of hearts,nine,train
27,train/nine of hearts/009.jpg,nine of hearts,nine,train
27,train/nine of hearts/010.jpg,nine of hearts,nine,train
27,train/nine of hearts/011.jpg,nine of hearts,nine,train
27,train/nine of hearts/012.jpg,nine of hearts,nine,train
27,train/nine of hearts/013.jpg,nine of hearts,nine,train
27,train/nine of hearts/014.jpg,nine of hearts,nine,train
27,train/nine of hearts/015.jpg,nine of hearts,nine,train
27,train/nine of hearts/016.jpg,nine of hearts,nine,train
